transaction_id,customer_id,order_id,amount,currency,payment_status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,previous_recovery_attempts,historical_recovery_rate,customer_lifetime_value,time_since_failure_minutes,payment_method,checkout_abandoned,order_value_segment,ground_truth_best_strategy,ground_truth_recovery_probability,ground_truth_recovered,ground_truth_recovered_amount
txn_syn_0852,cust_syn_658,order_syn_0852,1895.04,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,1,6,0,0.5,13788.62,694,NET_BANKING,True,LOW,PAYMENT_LINK,0.649,True,1895.04
txn_syn_0853,cust_syn_199,order_syn_0853,239.01,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,19,4,4,1.0,32673.08,272,UPI,False,MICRO,ALTERNATE_FLOW,0.5872,True,239.01
txn_syn_0854,cust_syn_224,order_syn_0854,8068.69,INR,FAILED,BANK_SERVER_DOWN,RETURNING,35,7,4,0.0,25099.61,777,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0855,cust_syn_188,order_syn_0855,2747.34,INR,ABANDONED,CHECKOUT_DROPOFF,VIP,11,2,1,0.0,81180.49,1441,WALLET,True,MEDIUM,PAYMENT_LINK,0.7937,True,2747.34
txn_syn_0856,cust_syn_512,order_syn_0856,7728.86,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,0,0,0.0,318.74,2693,UPI,False,MEDIUM,PAYMENT_LINK,0.2773,False,0.0
txn_syn_0857,cust_syn_142,order_syn_0857,697.12,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,285.47,32,UPI,False,LOW,NO_ACTION,0.0527,False,0.0
txn_syn_0858,cust_syn_219,order_syn_0858,661.45,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,31,7,4,1.0,36843.38,1280,UPI,False,LOW,ALTERNATE_FLOW,0.6354,False,0.0
txn_syn_0859,cust_syn_240,order_syn_0859,181642.49,INR,FAILED,EXPIRED_CARD,RETURNING,25,2,1,1.0,42787.38,1668,UPI,False,ENTERPRISE,PAYMENT_LINK,0.7487,False,0.0
txn_syn_0860,cust_syn_717,order_syn_0860,898.57,INR,FAILED,NETWORK_TIMEOUT,RETURNING,7,5,0,0.36,14681.59,950,UPI,False,LOW,RETRY,0.6179,True,898.57
txn_syn_0861,cust_syn_829,order_syn_0861,462.28,INR,FAILED,NETWORK_TIMEOUT,RETURNING,37,8,2,1.0,33579.19,382,NET_BANKING,False,MICRO,RETRY,0.8278,True,462.28
txn_syn_0862,cust_syn_209,order_syn_0862,630.77,INR,FAILED,UPI_APP_UNRESPONSIVE,ENTERPRISE,3,7,2,0.5,168085.75,691,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.8649,True,630.77
txn_syn_0863,cust_syn_846,order_syn_0863,3459.56,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,11,8,1,1.0,2253.75,2244,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.448,True,3459.56
txn_syn_0864,cust_syn_239,order_syn_0864,9005.22,INR,FAILED,NETWORK_TIMEOUT,RETURNING,38,6,4,0.5,14929.29,7,DEBIT_CARD,False,MEDIUM,RETRY,0.6908,True,9005.22
txn_syn_0865,cust_syn_756,order_syn_0865,140.91,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,16,2,2,0.0,13081.07,1134,UPI,False,MICRO,NO_ACTION,0.02,True,140.91
txn_syn_0866,cust_syn_209,order_syn_0866,2109.07,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,0,0,0.0,73.49,2127,UPI,False,LOW,PAYMENT_LINK,0.2496,False,0.0
txn_syn_0867,cust_syn_990,order_syn_0867,488.96,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,16,7,3,0.67,22997.64,1881,UPI,False,MICRO,ALTERNATE_FLOW,0.4516,True,488.96
txn_syn_0868,cust_syn_887,order_syn_0868,4130.24,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,264.8,1130,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4252,True,4130.24
txn_syn_0869,cust_syn_899,order_syn_0869,30387.4,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,109.44,2140,NET_BANKING,False,HIGH,PAYMENT_LINK,0.2745,False,0.0
txn_syn_0870,cust_syn_164,order_syn_0870,7015.35,INR,FAILED,INCORRECT_OTP,RETURNING,7,3,2,0.5,40866.09,2172,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.6801,True,7015.35
txn_syn_0871,cust_syn_806,order_syn_0871,7487.21,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,27,5,0,0.59,10993.85,1115,UPI,True,MEDIUM,PAYMENT_LINK,0.5929,True,7487.21
txn_syn_0872,cust_syn_489,order_syn_0872,7829.58,INR,FAILED,EXPIRED_CARD,RETURNING,13,3,2,0.0,43174.23,2305,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4286,True,7829.58
txn_syn_0873,cust_syn_578,order_syn_0873,432.79,INR,FAILED,BANK_SERVER_DOWN,RETURNING,5,1,1,0.0,12595.14,494,UPI,False,MICRO,RETRY,0.5424,False,0.0
txn_syn_0874,cust_syn_726,order_syn_0874,6661.33,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,395.55,2218,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.3175,False,0.0
txn_syn_0875,cust_syn_914,order_syn_0875,1000.84,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,22,1,0,0.6,13007.8,2280,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.3831,True,1000.84
txn_syn_0876,cust_syn_276,order_syn_0876,513.77,INR,FAILED,NETWORK_TIMEOUT,RETURNING,15,0,0,0.42,12035.4,484,CREDIT_CARD,False,LOW,RETRY,0.7363,False,0.0
txn_syn_0877,cust_syn_542,order_syn_0877,1068.6,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,450.58,1723,UPI,False,LOW,PAYMENT_LINK,0.226,False,0.0
txn_syn_0878,cust_syn_932,order_syn_0878,31234.1,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,356.86,2400,NET_BANKING,False,HIGH,PAYMENT_LINK,0.3279,False,0.0
txn_syn_0879,cust_syn_559,order_syn_0879,759.07,INR,FAILED,BANK_SERVER_DOWN,RETURNING,40,7,2,0.5,14490.98,1540,DEBIT_CARD,False,LOW,RETRY,0.6012,True,759.07
txn_syn_0880,cust_syn_155,order_syn_0880,530.39,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,474.78,555,NET_BANKING,False,LOW,PAYMENT_LINK,0.4077,True,530.39
txn_syn_0881,cust_syn_978,order_syn_0881,397.87,INR,FAILED,BANK_SERVER_DOWN,RETURNING,5,3,0,0.5,27803.19,842,UPI,False,MICRO,RETRY,0.4455,True,397.87
txn_syn_0882,cust_syn_532,order_syn_0882,861.5,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,35,1,1,1.0,9902.46,113,UPI,True,LOW,PAYMENT_LINK,0.6601,True,861.5
txn_syn_0883,cust_syn_860,order_syn_0883,27558.72,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,38,1,0,0.71,25077.43,236,NET_BANKING,True,HIGH,PAYMENT_LINK,0.854,True,27558.72
txn_syn_0884,cust_syn_788,order_syn_0884,3346.98,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,1,0,0.0,322.8,2362,UPI,False,MEDIUM,ALTERNATE_FLOW,0.3561,False,0.0
txn_syn_0885,cust_syn_395,order_syn_0885,1236.24,INR,FAILED,BANK_SERVER_DOWN,RETURNING,3,5,3,1.0,3938.39,1008,CREDIT_CARD,False,LOW,RETRY,0.516,True,1236.24
txn_syn_0886,cust_syn_486,order_syn_0886,99891.45,INR,FAILED,NETWORK_TIMEOUT,RETURNING,16,6,1,1.0,26560.76,2364,UPI,False,ENTERPRISE,RETRY,0.5127,True,99891.45
txn_syn_0887,cust_syn_520,order_syn_0887,660.96,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,40,8,3,0.67,39753.11,758,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.5913,True,660.96
txn_syn_0888,cust_syn_641,order_syn_0888,662.02,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,264.64,1942,UPI,False,LOW,ALTERNATE_FLOW,0.5033,False,0.0
txn_syn_0889,cust_syn_165,order_syn_0889,459.07,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,336.5,2138,CREDIT_CARD,True,MICRO,PAYMENT_LINK,0.4381,True,459.07
txn_syn_0890,cust_syn_529,order_syn_0890,1936.73,INR,FAILED,NETWORK_TIMEOUT,RETURNING,9,5,5,1.0,42561.9,169,WALLET,False,LOW,RETRY,0.6851,False,0.0
txn_syn_0891,cust_syn_875,order_syn_0891,7489.4,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,1,0,0.0,93.29,787,UPI,False,MEDIUM,PAYMENT_LINK,0.2905,False,0.0
txn_syn_0892,cust_syn_386,order_syn_0892,4314.98,INR,FAILED,EXPIRED_CARD,ENTERPRISE,33,8,4,0.0,234346.63,1130,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0893,cust_syn_138,order_syn_0893,283.18,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,496.56,797,UPI,False,MICRO,ALTERNATE_FLOW,0.4147,True,283.18
txn_syn_0894,cust_syn_244,order_syn_0894,5898.86,INR,FAILED,NETWORK_TIMEOUT,RETURNING,6,1,1,1.0,36620.08,2586,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.7299,True,5898.86
txn_syn_0895,cust_syn_516,order_syn_0895,963.67,INR,FAILED,UPI_APP_UNRESPONSIVE,ENTERPRISE,5,1,1,1.0,297529.52,2150,NET_BANKING,False,LOW,ALTERNATE_FLOW,0.5993,True,963.67
txn_syn_0896,cust_syn_209,order_syn_0896,30954.27,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,274.87,1369,UPI,True,HIGH,PAYMENT_LINK,0.635,True,30954.27
txn_syn_0897,cust_syn_842,order_syn_0897,896.3,INR,FAILED,INCORRECT_OTP,ENTERPRISE,1,3,3,0.67,187605.88,2156,UPI,False,LOW,PAYMENT_LINK,0.4555,False,0.0
txn_syn_0898,cust_syn_451,order_syn_0898,9473.46,INR,FAILED,EXPIRED_CARD,RETURNING,38,2,1,0.0,10188.83,1850,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.3388,False,0.0
txn_syn_0899,cust_syn_848,order_syn_0899,8465.42,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,203.62,2018,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4446,True,8465.42
txn_syn_0900,cust_syn_864,order_syn_0900,272.64,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,8.98,1601,WALLET,False,MICRO,PAYMENT_LINK,0.2927,False,0.0
txn_syn_0901,cust_syn_174,order_syn_0901,295.74,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,49.97,2087,NET_BANKING,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0902,cust_syn_759,order_syn_0902,316.89,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,40,3,2,0.5,227903.04,1834,NET_BANKING,False,MICRO,RETRY,0.7791,True,316.89
txn_syn_0903,cust_syn_641,order_syn_0903,7513.99,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,116.87,1851,UPI,True,MEDIUM,PAYMENT_LINK,0.6384,True,7513.99
txn_syn_0904,cust_syn_166,order_syn_0904,825.59,INR,FAILED,INCORRECT_OTP,RETURNING,19,2,0,0.73,23749.18,2565,UPI,False,LOW,PAYMENT_LINK,0.626,False,0.0
txn_syn_0905,cust_syn_757,order_syn_0905,4295.26,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,39,7,0,0.83,16186.28,1355,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5331,False,0.0
txn_syn_0906,cust_syn_977,order_syn_0906,801.3,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,95.19,1762,DEBIT_CARD,False,LOW,PAYMENT_LINK,0.3679,False,0.0
txn_syn_0907,cust_syn_584,order_syn_0907,9023.58,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,228.59,2302,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.3608,False,0.0
txn_syn_0908,cust_syn_470,order_syn_0908,49236.49,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,34,2,2,1.0,38336.59,2720,DEBIT_CARD,False,HIGH,PAYMENT_LINK,0.5719,True,49236.49
txn_syn_0909,cust_syn_969,order_syn_0909,804.24,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,26,5,4,0.25,22838.99,300,UPI,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0910,cust_syn_249,order_syn_0910,3267.12,INR,FAILED,NETWORK_TIMEOUT,RETURNING,34,5,4,0.5,49062.76,987,UPI,False,MEDIUM,RETRY,0.6258,False,0.0
txn_syn_0911,cust_syn_952,order_syn_0911,4515.67,INR,FAILED,BANK_SERVER_DOWN,VIP,31,3,0,0.3,128717.92,1587,NET_BANKING,False,MEDIUM,RETRY,0.6404,False,0.0
txn_syn_0912,cust_syn_974,order_syn_0912,682.46,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,1,0,0.0,187.6,301,UPI,True,LOW,PAYMENT_LINK,0.7571,True,682.46
txn_syn_0913,cust_syn_992,order_syn_0913,6736.89,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,29,6,5,0.2,4414.36,2454,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0914,cust_syn_983,order_syn_0914,884.2,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,9,2,1,0.0,28662.3,197,DEBIT_CARD,False,LOW,ALTERNATE_FLOW,0.5067,True,884.2
txn_syn_0915,cust_syn_636,order_syn_0915,218.4,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,17,1,0,0.42,23785.59,831,NET_BANKING,False,MICRO,PAYMENT_LINK,0.4626,True,218.4
txn_syn_0916,cust_syn_969,order_syn_0916,774.3,INR,FAILED,EXPIRED_CARD,VIP,11,1,0,0.66,6066.88,544,UPI,False,LOW,ALTERNATE_FLOW,0.7157,True,774.3
txn_syn_0917,cust_syn_783,order_syn_0917,619.93,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,20,4,4,0.0,36847.36,178,UPI,False,LOW,ALTERNATE_FLOW,0.5368,True,619.93
txn_syn_0918,cust_syn_356,order_syn_0918,39635.92,INR,FAILED,EXPIRED_CARD,RETURNING,26,7,4,0.0,46528.83,309,CREDIT_CARD,False,HIGH,NO_ACTION,0.117,False,0.0
txn_syn_0919,cust_syn_286,order_syn_0919,73168.65,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,259.71,2014,CREDIT_CARD,True,ENTERPRISE,PAYMENT_LINK,0.658,True,73168.65
txn_syn_0920,cust_syn_942,order_syn_0920,614.18,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,8,8,1,1.0,21604.41,2020,UPI,True,LOW,PAYMENT_LINK,0.6534,False,0.0
txn_syn_0921,cust_syn_564,order_syn_0921,8267.64,INR,FAILED,BANK_SERVER_DOWN,RETURNING,4,6,3,0.33,45215.0,1542,NET_BANKING,False,MEDIUM,RETRY,0.5474,True,8267.64
txn_syn_0922,cust_syn_263,order_syn_0922,7994.8,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,436.73,1087,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5449,True,7994.8
txn_syn_0923,cust_syn_684,order_syn_0923,9593.07,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,484.46,965,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.2039,True,9593.07
txn_syn_0924,cust_syn_138,order_syn_0924,215.99,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,3,3,3,0.67,158120.04,2099,NET_BANKING,False,MICRO,PAYMENT_LINK,0.5503,True,215.99
txn_syn_0925,cust_syn_929,order_syn_0925,26065.73,INR,FAILED,NETWORK_TIMEOUT,RETURNING,3,7,0,0.51,10594.03,2691,UPI,False,HIGH,PAYMENT_LINK,0.4695,False,0.0
txn_syn_0926,cust_syn_836,order_syn_0926,8712.36,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,30,7,4,1.0,25638.62,632,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.8786,True,8712.36
txn_syn_0927,cust_syn_758,order_syn_0927,4317.76,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,34,0,0,0.69,34752.26,1478,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.5748,True,4317.76
txn_syn_0928,cust_syn_789,order_syn_0928,4083.34,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,270.89,1612,UPI,False,MEDIUM,PAYMENT_LINK,0.3467,True,4083.34
txn_syn_0929,cust_syn_352,order_syn_0929,8471.95,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,9,8,5,0.8,42643.67,2347,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5573,True,8471.95
txn_syn_0930,cust_syn_645,order_syn_0930,4632.46,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,31,2,1,1.0,10048.61,2171,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.7155,True,4632.46
txn_syn_0931,cust_syn_827,order_syn_0931,3365.38,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,475.81,2500,UPI,False,MEDIUM,ALTERNATE_FLOW,0.3738,True,3365.38
txn_syn_0932,cust_syn_743,order_syn_0932,278.23,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,33,1,0,0.85,30752.05,156,DEBIT_CARD,False,MICRO,PAYMENT_LINK,0.6985,True,278.23
txn_syn_0933,cust_syn_947,order_syn_0933,8974.0,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,364.47,2150,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.1639,False,0.0
txn_syn_0934,cust_syn_966,order_syn_0934,791.78,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,1,0,0.0,401.19,1570,UPI,False,LOW,PAYMENT_LINK,0.3135,True,791.78
txn_syn_0935,cust_syn_850,order_syn_0935,6019.69,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,31,0,0,0.52,13280.48,1357,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.6809,False,0.0
txn_syn_0936,cust_syn_697,order_syn_0936,542.44,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,29,8,3,0.67,16335.21,2743,UPI,False,LOW,PAYMENT_LINK,0.5509,False,0.0
txn_syn_0937,cust_syn_906,order_syn_0937,2067.8,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,40,4,1,0.0,16618.0,1363,UPI,True,LOW,PAYMENT_LINK,0.4474,True,2067.8
txn_syn_0938,cust_syn_754,order_syn_0938,67702.27,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,116.04,1337,NET_BANKING,False,ENTERPRISE,NO_ACTION,0.02,False,0.0
txn_syn_0939,cust_syn_748,order_syn_0939,6551.56,INR,FAILED,INCORRECT_OTP,RETURNING,12,1,1,1.0,15649.42,592,UPI,False,MEDIUM,PAYMENT_LINK,0.7478,True,6551.56
txn_syn_0940,cust_syn_551,order_syn_0940,49390.61,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,19,6,1,0.0,8227.35,287,DEBIT_CARD,False,HIGH,NO_ACTION,0.1159,False,0.0
txn_syn_0941,cust_syn_294,order_syn_0941,1530.8,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,9,3,1,0.0,32091.77,1703,DEBIT_CARD,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0942,cust_syn_582,order_syn_0942,3887.32,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,6,7,1,0.0,45192.88,1983,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0943,cust_syn_936,order_syn_0943,146.79,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,30,6,5,0.8,13572.27,497,NET_BANKING,True,MICRO,PAYMENT_LINK,0.7303,True,146.79
txn_syn_0944,cust_syn_322,order_syn_0944,6101.3,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,38,2,0,0.5,61692.63,703,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.8904,True,6101.3
txn_syn_0945,cust_syn_341,order_syn_0945,3200.45,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,10,3,1,1.0,33359.34,2279,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.6011,False,0.0
txn_syn_0946,cust_syn_604,order_syn_0946,32841.18,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,1,0,0.0,144.92,2042,UPI,False,HIGH,PAYMENT_LINK,0.398,False,0.0
txn_syn_0947,cust_syn_549,order_syn_0947,397.0,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,220.07,2040,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.2332,False,0.0
txn_syn_0948,cust_syn_631,order_syn_0948,1886.91,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,406.16,224,DEBIT_CARD,False,LOW,NO_ACTION,0.043,False,0.0
txn_syn_0949,cust_syn_802,order_syn_0949,7239.18,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,ENTERPRISE,34,8,4,1.0,138250.54,1465,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.6011,False,0.0
txn_syn_0950,cust_syn_933,order_syn_0950,1738.01,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,13,0,0,0.89,13341.79,1887,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.6559,False,0.0
txn_syn_0951,cust_syn_988,order_syn_0951,933.18,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,321.46,2721,NET_BANKING,True,LOW,PAYMENT_LINK,0.5764,True,933.18
txn_syn_0952,cust_syn_726,order_syn_0952,1836.27,INR,ABANDONED,BANK_SERVER_DOWN,RETURNING,1,6,3,0.0,12100.02,620,WALLET,True,LOW,RETRY,0.7418,False,0.0
txn_syn_0953,cust_syn_519,order_syn_0953,200.44,INR,FAILED,BANK_SERVER_DOWN,RETURNING,9,0,0,0.66,37809.01,497,UPI,False,MICRO,RETRY,0.751,True,200.44
txn_syn_0954,cust_syn_548,order_syn_0954,2875.41,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,13,3,0,0.48,67424.04,2726,UPI,False,MEDIUM,PAYMENT_LINK,0.4677,True,2875.41
txn_syn_0955,cust_syn_391,order_syn_0955,9296.44,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,197.39,553,NET_BANKING,False,MEDIUM,PAYMENT_LINK,0.4919,False,0.0
txn_syn_0956,cust_syn_475,order_syn_0956,936.63,INR,FAILED,INCORRECT_OTP,VIP,23,6,0,0.79,111981.59,2846,DEBIT_CARD,False,LOW,PAYMENT_LINK,0.7089,True,936.63
txn_syn_0957,cust_syn_295,order_syn_0957,930.62,INR,FAILED,BANK_SERVER_DOWN,RETURNING,23,8,2,1.0,19601.15,641,UPI,False,LOW,RETRY,0.6868,True,930.62
txn_syn_0958,cust_syn_336,order_syn_0958,9674.98,INR,ABANDONED,UPI_APP_UNRESPONSIVE,RETURNING,18,0,0,0.66,4952.89,936,UPI,True,MEDIUM,ALTERNATE_FLOW,0.4085,True,9674.98
txn_syn_0959,cust_syn_984,order_syn_0959,730.08,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,315.87,71,NET_BANKING,False,LOW,RETRY,0.7294,True,730.08
txn_syn_0960,cust_syn_477,order_syn_0960,4131.94,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,20,1,1,1.0,30325.9,1031,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5142,True,4131.94
txn_syn_0961,cust_syn_668,order_syn_0961,285.5,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,391.8,1691,DEBIT_CARD,True,MICRO,PAYMENT_LINK,0.4216,True,285.5
txn_syn_0962,cust_syn_628,order_syn_0962,4295.83,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,48.71,445,UPI,False,MEDIUM,PAYMENT_LINK,0.3602,False,0.0
txn_syn_0963,cust_syn_352,order_syn_0963,159754.62,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,166.07,2017,UPI,False,ENTERPRISE,PAYMENT_LINK,0.2559,False,0.0
txn_syn_0964,cust_syn_286,order_syn_0964,7329.97,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,1,0,0.0,338.18,2300,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.3681,False,0.0
txn_syn_0965,cust_syn_942,order_syn_0965,416.91,INR,FAILED,NETWORK_TIMEOUT,RETURNING,29,4,3,1.0,22966.82,1947,UPI,False,MICRO,PAYMENT_LINK,0.514,False,0.0
txn_syn_0966,cust_syn_741,order_syn_0966,9224.45,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,5,1,0,0.57,25311.38,1077,UPI,True,MEDIUM,PAYMENT_LINK,0.6272,False,0.0
txn_syn_0967,cust_syn_978,order_syn_0967,805.01,INR,FAILED,INCORRECT_OTP,RETURNING,18,0,0,0.45,49879.28,2417,UPI,False,LOW,PAYMENT_LINK,0.5408,False,0.0
txn_syn_0968,cust_syn_604,order_syn_0968,25288.47,INR,FAILED,NETWORK_TIMEOUT,RETURNING,5,3,3,1.0,34887.47,1566,CREDIT_CARD,False,HIGH,RETRY,0.5664,False,0.0
txn_syn_0969,cust_syn_354,order_syn_0969,762.27,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,161.16,2439,WALLET,True,LOW,PAYMENT_LINK,0.5937,True,762.27
txn_syn_0970,cust_syn_942,order_syn_0970,5639.63,INR,FAILED,INCORRECT_OTP,ENTERPRISE,11,6,5,0.2,19576.4,366,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.7014,True,5639.63
txn_syn_0971,cust_syn_365,order_syn_0971,41966.63,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,1,0,0.0,468.26,2521,UPI,True,HIGH,PAYMENT_LINK,0.5077,True,41966.63
txn_syn_0972,cust_syn_214,order_syn_0972,30145.48,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,11.21,127,CREDIT_CARD,False,HIGH,RETRY,0.7246,True,30145.48
txn_syn_0973,cust_syn_241,order_syn_0973,30877.33,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,473.4,2078,DEBIT_CARD,False,HIGH,PAYMENT_LINK,0.2062,False,0.0
